-16.875,62.87890255,3.0817294,0.04556855,-1.0039026,83.85430074
-16.875,42.77294207,2.7018373,0.04488969,7.852058,70.7234055
-50.625,53.173455,3.632848,0.0393129,-2.548455,76.34676854
-61.875,65.51687551,4.6914554,0.02740326,-3.6418755,77.65237969
-163.125,37.38761425,2.3058631,0.042399682,1.9873857,77.59234916
-151.875,45.65193653,4.317872,0.037384782,-6.2769365,81.03177288
-140.625,65.69099021,5.20621,0.01880279,-3.8159902,99.13892539
-106.875,46.49871969,4.044648,0.032626413,4.1262803,75.09685758
-118.125,40.88060474,2.5910945,0.049812138,9.744395,71.9675791
-16.875,67.36550999,3.9624836,0.040041387,-5.49051,71.7995701
-5.625,64.66005707,4.822659,0.029853104,8.464943,62.39289697
-73.125,46.15130377,3.5134056,0.037780795,-6.776304,74.78932149
-16.875,58.97527909,3.8957639,0.03694645,2.899721,72.05926072
-5.625,49.83126038,2.1069076,0.047633685,0.7937396,67.80232483
-129.375,43.49877119,3.4982069,0.04131593,-4.123771,72.34168222
-140.625,58.87050343,3.11853,0.04337429,-8.245503,98.88836673
39.375,57.16566944,4.283248,0.034730375,4.7093306,75.31625009
-174.375,66.28383541,3.9501278,0.040225863,6.8411646,62.6798742
-95.625,48.17269611,2.7618265,0.043378793,2.452304,80.82171724
-118.125,44.46034575,3.2197883,0.038382754,6.1646543,87.34674039
140.625,60.10511506,4.5444684,0.03222502,1.769885,98.63467301
-118.125,62.56242383,4.391727,0.030486224,-0.6874238,91.93280944
129.375,40.72732258,3.154344,0.042199235,9.897677,71.39300309
-16.875,44.55498123,3.141793,0.043199647,6.070019,67.10047509
-50.625,51.30603898,4.125797,0.0323168,-0.681039,91.80691539
140.625,57.23188591,2.812902,0.04063282,4.643114,85.37869651
-39.375,48.31494308,3.5916243,0.03929252,2.310057,79.30919917
140.625,49.93468916,4.1340303,0.030268705,0.69031084,79.58397085
140.625,47.60434914,3.5550416,0.03542077,3.0206509,83.27804451
-61.875,67.33395672,4.410053,0.029134369,-5.4589567,82.56961046
-39.375,76.92636323,5.207413,0.025407163,-3.8013632,90.90171725
-84.375,51.88283491,3.562772,0.03232916,-1.2578349,76.03549633
-28.125,64.00683475,3.8730915,0.034818575,-2.1318347,81.3180466
-106.875,47.69339466,2.97745,0.042499017,2.9316053,77.74408864
-95.625,69.27994394,5.8197904,0.014987479,-7.404944,85.58540536
95.625,54.80271816,4.3310413,0.029225644,7.072282,86.42396817
129.375,58.76774025,4.483107,0.034144346,-8.14274,73.50640023
151.875,45.5286665,2.7185793,0.04551061,5.0963335,85.43265501
174.375,47.60869098,3.279345,0.04048627,3.016309,83.57634619
-106.875,55.16695499,4.4264216,0.031041536,6.708045,73.98699283
-140.625,50.9807578,3.999262,0.035172157,-0.3557578,76.64722173
-106.875,53.04480243,4.0798807,0.032326657,-2.4198024,69.16682588
174.375,55.23843527,3.5134895,0.0412439,6.6365647,65.96130881
174.375,54.76955891,3.7377422,0.03667654,-4.144559,84.01439355
-16.875,44.9647851,3.8499863,0.03267217,5.660215,77.51425278
84.375,48.33959293,3.9869545,0.033106834,2.285407,92.01889714
140.625,58.89687061,3.8512938,0.03441294,-8.271871,68.04124485
163.125,44.69759989,3.5877523,0.036971897,5.9274,81.41398343
-5.625,74.11036658,4.77459,0.028690813,-0.9853666,64.14900008
-163.125,61.87547132,4.0804563,0.03386938,-0.000471316,84.55959974
